epoch,time,train/ce_loss,train/dice_loss,train/aux_loss,metrics/mIoU,metrics/pixel_acc,val/ce_loss,val/dice_loss,val/aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
310,158685,0.03997,0.31336,0.00632,0.40785,0.98943,0.06996,0.26447,0,0.00705675,0.00235225,0.00705675,0.00235225,0.00705675,0.00235225,0.00705675,0.00235225
311,159266,0.04326,0.32721,0.00668,0.40913,0.98947,0.06971,0.26375,0,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
312,159847,0.04087,0.30631,0.00629,0.41036,0.98952,0.06947,0.26345,0,0.00690825,0.00230275,0.00690825,0.00230275,0.00690825,0.00230275,0.00690825,0.00230275
313,160428,0.04191,0.31064,0.00626,0.41182,0.98958,0.06921,0.26249,0,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
314,161009,0.04041,0.31928,0.00636,0.41323,0.98964,0.06892,0.26159,0,0.00675975,0.00225325,0.00675975,0.00225325,0.00675975,0.00225325,0.00675975,0.00225325
315,161590,0.04454,0.32029,0.00686,0.41406,0.98968,0.06869,0.26005,0,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
316,162172,0.0417,0.32183,0.00643,0.41531,0.98971,0.06847,0.25995,0,0.00661125,0.00220375,0.00661125,0.00220375,0.00661125,0.00220375,0.00661125,0.00220375
317,162753,0.04338,0.31268,0.00639,0.41679,0.98975,0.06827,0.25995,0,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
318,163334,0.04345,0.31221,0.00637,0.41793,0.98978,0.06811,0.25903,0,0.00646275,0.00215425,0.00646275,0.00215425,0.00646275,0.00215425,0.00646275,0.00215425
319,163915,0.0451,0.30593,0.00679,0.41887,0.98981,0.06799,0.2583,0,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
320,164496,0.04295,0.3166,0.00646,0.42029,0.98984,0.06775,0.25781,0,0.00631425,0.00210475,0.00631425,0.00210475,0.00631425,0.00210475,0.00631425,0.00210475
321,165077,0.04197,0.3186,0.00625,0.42161,0.98986,0.06758,0.25718,0,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
322,165658,0.03947,0.30632,0.00592,0.42249,0.98988,0.06739,0.25726,0,0.00616575,0.00205525,0.00616575,0.00205525,0.00616575,0.00205525,0.00616575,0.00205525
323,166239,0.04167,0.31821,0.00638,0.42298,0.98989,0.06728,0.25783,0,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
324,166820,0.0426,0.29715,0.00621,0.42388,0.98992,0.06712,0.25703,0,0.00601725,0.00200575,0.00601725,0.00200575,0.00601725,0.00200575,0.00601725,0.00200575
325,167401,0.04158,0.2923,0.00601,0.42501,0.98995,0.06696,0.2564,0,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
326,167983,0.04442,0.29766,0.00654,0.42616,0.98999,0.06679,0.25584,0,0.00586875,0.00195625,0.00586875,0.00195625,0.00586875,0.00195625,0.00586875,0.00195625
327,168564,0.04233,0.29395,0.00626,0.42736,0.99003,0.06663,0.25495,0,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
328,169145,0.04037,0.30318,0.006,0.42824,0.99005,0.06654,0.25427,0,0.00572025,0.00190675,0.00572025,0.00190675,0.00572025,0.00190675,0.00572025,0.00190675
329,169725,0.04048,0.29779,0.00596,0.42905,0.99008,0.06648,0.25359,0,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
330,170306,0.0398,0.29021,0.00596,0.4301,0.9901,0.06628,0.25259,0,0.00557175,0.00185725,0.00557175,0.00185725,0.00557175,0.00185725,0.00557175,0.00185725
331,170888,0.04269,0.29543,0.00624,0.43159,0.99015,0.06608,0.25197,0,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
332,171469,0.0402,0.2935,0.00602,0.43244,0.99017,0.06592,0.25104,0,0.00542325,0.00180775,0.00542325,0.00180775,0.00542325,0.00180775,0.00542325,0.00180775
333,172050,0.0362,0.30155,0.00544,0.43377,0.9902,0.06581,0.2498,0,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
334,172631,0.04126,0.30097,0.0063,0.43493,0.99021,0.06568,0.24987,0,0.00527475,0.00175825,0.00527475,0.00175825,0.00527475,0.00175825,0.00527475,0.00175825
335,173212,0.0395,0.2921,0.00594,0.43644,0.99025,0.06546,0.24985,0,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
336,173794,0.0387,0.30546,0.00588,0.43753,0.99027,0.06531,0.24923,0,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875
337,174375,0.03976,0.29325,0.00594,0.43849,0.99029,0.0652,0.24916,0,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
338,174956,0.04356,0.29205,0.00642,0.43929,0.9903,0.06509,0.24807,0,0.00497775,0.00165925,0.00497775,0.00165925,0.00497775,0.00165925,0.00497775,0.00165925
339,175537,0.03684,0.28681,0.00572,0.44041,0.99032,0.06487,0.24772,0,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
340,176118,0.03743,0.2812,0.00562,0.44154,0.99034,0.06466,0.24663,0,0.00482925,0.00160975,0.00482925,0.00160975,0.00482925,0.00160975,0.00482925,0.00160975
341,176699,0.0418,0.30087,0.00621,0.44312,0.99036,0.06442,0.24612,0,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
342,177280,0.03964,0.29269,0.00598,0.44475,0.99039,0.06425,0.24488,0,0.00468075,0.00156025,0.00468075,0.00156025,0.00468075,0.00156025,0.00468075,0.00156025
343,177861,0.03762,0.29279,0.00562,0.44623,0.99041,0.06408,0.24368,0,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
344,178442,0.03941,0.28925,0.00615,0.44776,0.99043,0.06391,0.24286,0,0.00453225,0.00151075,0.00453225,0.00151075,0.00453225,0.00151075,0.00453225,0.00151075
345,179023,0.03585,0.27427,0.00549,0.44915,0.99045,0.06372,0.24191,0,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
346,179604,0.03716,0.29047,0.00558,0.45034,0.99046,0.06353,0.24143,0,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125
347,180185,0.0354,0.28941,0.00543,0.45177,0.99047,0.06331,0.24078,0,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
348,180766,0.03927,0.28387,0.00615,0.45312,0.99049,0.06312,0.24047,0,0.00423525,0.00141175,0.00423525,0.00141175,0.00423525,0.00141175,0.00423525,0.00141175
349,181347,0.03587,0.2804,0.00558,0.45419,0.99051,0.06292,0.24021,0,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
350,181928,0.03735,0.28195,0.00572,0.45542,0.99053,0.06271,0.23988,0,0.00408675,0.00136225,0.00408675,0.00136225,0.00408675,0.00136225,0.00408675,0.00136225
351,182509,0.03539,0.28605,0.00551,0.45693,0.99056,0.06246,0.23997,0,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
352,183090,0.03956,0.29402,0.00597,0.4586,0.9906,0.06218,0.23977,0,0.00393825,0.00131275,0.00393825,0.00131275,0.00393825,0.00131275,0.00393825,0.00131275
353,183671,0.03679,0.29318,0.00564,0.45996,0.99063,0.06197,0.23945,0,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
354,184252,0.03719,0.28125,0.0057,0.4615,0.99066,0.06182,0.23923,0,0.00378975,0.00126325,0.00378975,0.00126325,0.00378975,0.00126325,0.00378975,0.00126325
355,184833,0.03741,0.28397,0.00571,0.4632,0.99067,0.06165,0.23957,0,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
356,185414,0.03748,0.28363,0.0057,0.46485,0.99068,0.0615,0.23909,0,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375
357,185995,0.03643,0.27897,0.0056,0.46661,0.99071,0.06131,0.23855,0,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
358,186576,0.03408,0.28981,0.00532,0.46785,0.99071,0.06115,0.23933,0,0.00349275,0.00116425,0.00349275,0.00116425,0.00349275,0.00116425,0.00349275,0.00116425
359,187157,0.03653,0.2733,0.00566,0.46898,0.99073,0.06101,0.23887,0,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
360,187738,0.03514,0.27798,0.0055,0.46963,0.99072,0.06093,0.23875,0,0.00334425,0.00111475,0.00334425,0.00111475,0.00334425,0.00111475,0.00334425,0.00111475
361,188320,0.03505,0.26372,0.00538,0.47069,0.99073,0.06085,0.23844,0,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
362,188901,0.03607,0.2699,0.00557,0.47186,0.99073,0.06075,0.23909,0,0.00319575,0.00106525,0.00319575,0.00106525,0.00319575,0.00106525,0.00319575,0.00106525
363,189482,0.03482,0.27485,0.00521,0.47332,0.99074,0.06064,0.23917,0,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
364,190063,0.03604,0.27689,0.00554,0.47495,0.99076,0.06051,0.23858,0,0.00304725,0.00101575,0.00304725,0.00101575,0.00304725,0.00101575,0.00304725,0.00101575
365,190644,0.03712,0.27008,0.00568,0.47628,0.99078,0.06042,0.23825,0,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
366,191226,0.03559,0.26046,0.00555,0.47767,0.9908,0.06031,0.23843,0,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625
367,191807,0.03671,0.27455,0.00549,0.47925,0.99082,0.06021,0.238,0,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
368,192389,0.03237,0.26691,0.00509,0.48071,0.99084,0.06012,0.2372,0,0.00275025,0.00091675,0.00275025,0.00091675,0.00275025,0.00091675,0.00275025,0.00091675
369,192970,0.03284,0.26071,0.00517,0.48189,0.99087,0.06002,0.23669,0,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
370,193551,0.03113,0.26273,0.00486,0.48304,0.9909,0.05994,0.23659,0,0.00260175,0.00086725,0.00260175,0.00086725,0.00260175,0.00086725,0.00260175,0.00086725
371,194133,0.0319,0.26983,0.00505,0.48403,0.99092,0.05983,0.23647,0,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
372,194713,0.0328,0.27064,0.0051,0.48519,0.99094,0.05971,0.23712,0,0.00245325,0.00081775,0.00245325,0.00081775,0.00245325,0.00081775,0.00245325,0.00081775
373,195295,0.03248,0.26533,0.00516,0.48631,0.99096,0.0596,0.23789,0,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
374,195876,0.03715,0.27317,0.00575,0.48747,0.99098,0.05944,0.23842,0,0.00230475,0.00076825,0.00230475,0.00076825,0.00230475,0.00076825,0.00230475,0.00076825
375,196457,0.03431,0.27587,0.00534,0.48874,0.99101,0.05927,0.23886,0,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
376,197038,0.0324,0.252,0.00511,0.48989,0.99103,0.05909,0.23923,0,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875
377,197620,0.03433,0.24978,0.00524,0.49145,0.99108,0.0588,0.23903,0,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
378,198201,0.03559,0.26235,0.00556,0.49307,0.99112,0.05851,0.23887,0,0.00200775,0.00066925,0.00200775,0.00066925,0.00200775,0.00066925,0.00200775,0.00066925
379,198782,0.03267,0.25477,0.00515,0.49445,0.99116,0.05829,0.23899,0,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
380,199364,0.03369,0.26437,0.00518,0.4952,0.99118,0.05809,0.23874,0,0.00185925,0.00061975,0.00185925,0.00061975,0.00185925,0.00061975,0.00185925,0.00061975
381,199945,0.03367,0.26037,0.00525,0.496,0.99121,0.05788,0.23825,0,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
382,200526,0.03329,0.25062,0.00526,0.49659,0.99124,0.05775,0.23857,0,0.00171075,0.00057025,0.00171075,0.00057025,0.00171075,0.00057025,0.00171075,0.00057025
383,201108,0.03152,0.24774,0.00496,0.49727,0.99125,0.0576,0.23888,0,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
384,201689,0.03216,0.25936,0.00502,0.49823,0.99128,0.05741,0.23934,0,0.00156225,0.00052075,0.00156225,0.00052075,0.00156225,0.00052075,0.00156225,0.00052075
385,202270,0.03227,0.25863,0.00518,0.49921,0.99131,0.05722,0.23903,0,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
386,202852,0.03131,0.25643,0.00506,0.50042,0.99135,0.057,0.23897,0,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125
387,203433,0.0329,0.25015,0.00532,0.50142,0.99137,0.05683,0.23965,0,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
388,204014,0.03221,0.25165,0.00504,0.50279,0.99141,0.05665,0.23959,0,0.00126525,0.00042175,0.00126525,0.00042175,0.00126525,0.00042175,0.00126525,0.00042175
389,204595,0.03209,0.24665,0.00504,0.50396,0.99145,0.05651,0.23904,0,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
390,205176,0.03186,0.25575,0.00508,0.50482,0.99147,0.05634,0.23842,0,0.00111675,0.00037225,0.00111675,0.00037225,0.00111675,0.00037225,0.00111675,0.00037225
391,205727,0.24231,0.47803,0.03432,0.50553,0.99147,0.05615,0.23909,0,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
392,206279,0.15024,0.41223,0.02259,0.50677,0.99149,0.05585,0.23885,0,0.00096825,0.00032275,0.00096825,0.00032275,0.00096825,0.00032275,0.00096825,0.00032275
393,206831,0.11758,0.3588,0.01893,0.5091,0.99152,0.05544,0.23844,0,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
394,207383,0.10512,0.33894,0.01717,0.51173,0.99157,0.05505,0.23834,0,0.00081975,0.00027325,0.00081975,0.00027325,0.00081975,0.00027325,0.00081975,0.00027325
395,207934,0.10128,0.32324,0.01646,0.51366,0.99161,0.05469,0.23804,0,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
396,208485,0.09794,0.31345,0.01622,0.51495,0.99162,0.05438,0.23791,0,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375
397,209037,0.09715,0.31129,0.01572,0.51657,0.99166,0.05405,0.23785,0,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
398,209588,0.09346,0.29776,0.01535,0.51824,0.99171,0.05372,0.23793,0,0.00052275,0.00017425,0.00052275,0.00017425,0.00052275,0.00017425,0.00052275,0.00017425
399,210139,0.08734,0.29748,0.0145,0.51993,0.99176,0.05333,0.23766,0,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
400,210690,0.09043,0.28413,0.01515,0.5221,0.99182,0.05299,0.23673,0,0.00037425,0.00012475,0.00037425,0.00012475,0.00037425,0.00012475,0.00037425,0.00012475
